flt,act_rate
0,0.23430771798545486
1,0.2256106915932033
2,0.049711040267774516
3,0.025915816019481334
4,0.1617058327988858
5,0.07822920425431197
6,0.32129247583863313
7,0.08455853910624055
8,0.0
9,0.27717037213143675
10,0.10496628087230533
11,0.08486172324105044
12,0.0
13,0.21103745598303555
14,0.0
15,0.18709186691334206
16,0.032437106127822614
17,0.48112657206329507
18,0.2505192804075675
19,0.41974693503854454
20,0.0
21,0.06256659751420235
22,0.3411190234129332
23,0.30866955161650667
24,0.14356347064673006
25,0.8040257770129429
26,0.24510058539323726
27,0.36084195414101694
28,0.08261001421554777
29,0.45284597727090686
30,0.2856465408471278
31,0.35507184733084557
32,0.172105997019936
33,0.17205628578936744
34,0.06400646000548191
35,0.042988559488466464
36,0.5757518062420279
37,0.0
38,0.11666830454814883
39,0.21889139543960356
40,0.12639469517788016
41,0.11239428052407817
42,0.15035517431460485
43,0.7703199470724528
44,0.05642799067268181
45,0.3749534190234813
46,0.10443118607951324
47,0.06939450105552478
48,0.048009149103429995
49,1.0
50,0.41856775357993875
51,0.4480756254465078
52,0.3433067214616991
53,0.0
54,0.0
55,0.1405117292716441
56,0.05442183182404859
57,0.2429838035218294
58,0.05835127934648125
59,0.0
60,0.2736304664721673
61,0.3015573037200219
62,0.5629286078997483
63,0.013881415482861028
64,0.18163028042788693
65,0.48295867946590004
66,0.0
67,0.6993581596604176
68,0.0
69,0.10327557861852862
70,0.0
71,0.24770581117450052
72,0.21969681058337184
73,0.23055406956950011
74,0.29863148710586995
75,0.0
76,0.07882550599974163
77,0.2679726449040427
78,0.11472938013885962
79,0.028506097362054908
80,0.4428517829212469
81,0.3630592925110093
82,0.22194771956875756
83,0.03170511214139017
84,0.10144585580151498
85,0.009638935758984543
86,0.0528990176004476
87,0.07763771828434364
88,0.5851472288194894
89,0.0
90,0.3850184518767015
91,0.08836084238911429
92,0.05942175244142728
93,0.4340842442553857
94,0.102024642105549
95,0.14724772529176297
96,0.5562364820406063
97,0.0
98,0.41011699973087584
99,0.21287012263698443
100,0.34865077195637867
101,0.2490213412177002
102,0.0
103,0.04796090590763914
104,0.20867485207646605
105,0.22510893439441126
106,0.3102799469307758
107,0.40276809530736546
108,0.47052130241187085
109,0.1027008701888772
110,0.06410946711238584
111,0.0
112,0.0
113,0.4678115432335776
114,0.030092477879900527
115,0.2536455575589872
116,0.42228547009704814
117,0.0
118,0.006770024910919028
119,0.03257789571180361
120,0.044766788461252864
121,0.17349721241167634
122,0.04449792449398472
123,0.9104139000554466
124,0.13236365467770564
125,0.38726077014005456
126,0.044194161689381485
127,0.32149666471819355
