x,y,0,1,2,3,4,5,6,7,8,9
4,17,123,124,107,106,105,125,122,108,141,142
4,18,123,124,106,107,105,141,122,125,108,142
4,19,123,124,106,107,105,122,141,125,108,91
4,20,123,106,124,107,105,122,141,140,104,91
4,21,106,105,123,107,124,122,104,91,108,90
4,22,106,105,107,123,104,124,91,122,108,90
4,23,106,105,107,123,104,124,122,91,108,88
4,24,106,105,123,107,124,104,122,108,91,141
4,25,106,105,107,123,124,104,108,122,91,125
4,26,106,105,107,123,104,124,108,88,91,89
4,27,106,105,107,123,108,104,124,91,88,89
4,28,106,105,107,123,108,91,124,104,90,89
4,29,106,107,105,108,123,124,91,104,90,125
4,30,106,107,105,123,124,108,91,90,89,104
4,31,106,107,105,123,91,124,108,90,92,89
4,32,106,105,107,123,90,91,89,124,108,73
4,33,106,105,107,123,90,91,89,108,124,73
4,34,106,105,107,89,90,123,73,91,108,124
4,35,106,105,107,90,89,123,73,91,108,124
4,36,106,105,107,89,90,91,73,123,108,124
4,37,106,107,105,90,89,91,108,73,123,92
4,38,106,107,105,90,89,91,108,123,73,92
4,39,106,107,105,91,90,108,89,123,92,73
4,40,106,107,105,91,90,108,89,92,123,73
4,41,106,107,105,91,90,108,92,89,123,73
4,42,106,107,105,91,92,108,90,123,89,73
4,43,106,107,91,105,92,108,90,123,93,89
4,44,106,107,91,92,105,108,90,123,93,124
4,45,106,107,91,92,105,108,93,90,123,124
4,46,106,107,91,92,105,108,93,90,123,76
4,47,106,91,107,92,105,93,108,90,123,76
4,48,106,107,91,92,105,108,93,90,123,76
4,49,107,106,92,91,93,108,105,123,124,109
4,50,107,106,92,91,108,93,105,124,123,109
4,51,107,106,92,123,91,124,108,105,93,141
4,52,107,123,106,124,92,108,91,141,105,93
4,53,107,106,124,123,108,92,91,141,93,109
4,54,107,108,106,124,92,109,93,123,91,125
4,55,107,108,124,106,109,92,93,123,91,125
5,0,107,106,105,124,108,123,91,125,104,92
5,1,107,106,124,105,123,108,91,125,104,92
5,2,107,106,124,105,123,108,125,91,104,92
5,3,107,106,105,124,123,108,91,125,104,90
5,4,107,106,105,108,124,91,123,125,92,104
5,5,107,106,105,108,124,91,123,125,92,90
5,6,107,106,124,105,123,108,91,92,125,90
5,7,107,106,105,123,124,91,108,92,90,104
5,8,107,106,91,105,108,124,123,92,90,125
5,9,107,106,91,108,105,124,92,123,125,90
5,10,107,106,91,108,124,105,123,92,125,90
5,11,107,106,105,124,91,108,123,92,125,90
5,12,107,106,124,105,91,108,123,92,125,90
5,13,107,106,124,105,123,108,91,125,92,104
5,14,107,106,124,123,108,105,91,125,92,104
5,15,107,106,124,123,105,108,125,91,104,141
5,16,124,107,106,123,105,125,108,91,141,122
5,17,124,107,123,106,105,125,108,141,122,142
5,18,124,107,106,123,125,108,105,141,142,91
5,19,124,107,123,106,125,105,108,141,142,122
5,20,124,123,106,107,105,141,125,122,108,142
5,21,123,124,106,107,141,105,122,125,140,142
5,22,123,106,124,107,105,141,122,125,108,91
5,23,106,107,123,124,105,141,108,125,91,122
5,24,107,106,124,123,105,108,91,125,141,104
5,25,107,106,108,124,105,123,91,125,109,92
5,26,107,106,105,108,123,91,124,92,109,125
5,27,107,106,108,105,124,123,91,92,109,125
5,28,107,106,108,105,124,123,91,125,109,104
5,29,106,107,124,123,105,108,125,91,104,122
5,30,106,107,124,123,105,108,125,91,141,122
5,31,106,107,123,124,105,141,91,108,140,125
5,32,106,123,107,124,105,141,91,108,125,122
5,33,106,123,107,124,105,91,141,140,108,122
5,34,106,107,123,124,105,91,108,90,125,122
5,35,106,107,123,105,124,91,108,90,92,89
5,36,106,107,123,105,124,91,90,108,89,73
5,37,106,107,105,91,123,90,108,124,92,89
5,38,106,107,105,123,90,91,108,89,124,92
5,39,106,107,105,91,90,123,108,92,89,124
5,40,106,107,105,91,90,123,108,89,92,124
5,41,106,107,105,91,90,123,108,89,92,124
5,42,106,107,105,91,123,108,90,92,124,89
5,43,106,107,105,91,123,108,92,124,90,89
5,44,106,107,91,105,123,92,108,124,90,122
5,45,106,107,91,105,123,92,108,124,90,93
5,46,106,107,91,92,105,123,108,124,90,93
5,47,106,107,91,105,92,123,108,124,90,122
5,48,106,107,91,92,105,123,124,108,90,122
5,49,107,106,91,92,108,105,123,124,93,122
5,50,107,106,92,91,108,93,105,123,124,109
5,51,107,92,106,91,108,93,105,123,124,109
5,52,107,92,106,91,108,93,105,123,124,109
5,53,107,92,106,108,91,93,124,109,123,105
5,54,107,108,106,92,91,124,109,93,123,105
5,55,107,108,106,92,124,109,93,91,125,123
6,0,107,106,105,124,108,123,91,125,104,92
6,1,107,106,124,105,108,123,91,125,92,104
6,2,107,106,124,108,105,123,125,91,104,92
6,3,107,106,105,124,108,123,91,125,92,104
6,4,107,106,105,108,124,91,123,125,92,90
6,5,107,106,124,105,108,123,91,125,92,90
6,6,107,106,124,123,105,91,108,122,125,92
6,7,107,106,123,124,91,105,108,92,122,125
6,8,107,106,91,123,124,105,92,108,122,125
6,9,107,106,91,124,123,108,105,92,125,90
6,10,107,106,124,91,123,108,105,92,125,90
6,11,107,106,124,123,91,105,108,92,125,90
6,12,107,106,124,123,105,108,91,92,125,90
6,13,107,106,124,123,108,105,91,125,92,141
6,14,107,106,124,123,108,105,91,125,92,141
6,15,107,124,106,123,108,105,125,91,141,92
6,16,107,124,106,123,108,125,105,91,141,142
6,17,107,124,106,123,108,105,125,141,91,142
6,18,124,107,106,123,125,108,105,91,141,142
6,19,124,107,123,106,125,108,141,105,142,91
6,20,124,123,107,106,141,125,105,142,122,108
6,21,123,124,107,106,141,122,105,142,125,140
6,22,124,123,107,106,141,142,125,122,105,140
6,23,124,123,107,106,141,125,105,108,142,91
6,24,107,106,124,123,108,105,125,91,141,92
6,25,107,106,108,124,91,105,123,109,92,125
6,26,106,107,108,105,123,124,91,92,109,93
6,27,107,106,108,123,124,105,91,92,125,109
6,28,107,106,124,108,123,105,125,91,92,109
6,29,107,124,106,123,108,125,105,141,142,91
6,30,124,107,123,106,141,142,105,125,108,91
6,31,124,123,107,106,141,142,105,125,91,140
6,32,124,123,141,106,107,105,142,140,122,125
6,33,123,124,106,107,141,105,140,91,122,142
6,34,124,123,107,106,141,105,91,108,140,125
6,35,124,107,123,106,141,105,91,108,125,140
6,36,106,123,124,107,141,105,91,108,140,125
6,37,106,107,124,123,105,91,141,108,125,122
6,38,106,107,123,124,105,91,108,141,122,92
6,39,106,107,123,124,105,91,108,122,141,125
6,40,106,107,123,124,105,91,108,141,122,125
6,41,106,107,123,124,105,91,108,122,141,125
6,42,106,107,123,124,105,91,108,141,92,122
6,43,107,106,124,123,105,91,108,141,125,92
6,44,107,106,123,124,105,91,108,92,141,122
6,45,107,106,123,124,91,105,108,92,122,141
6,46,107,106,91,123,105,124,92,108,122,104
6,47,107,106,91,123,105,92,124,108,122,104
6,48,107,106,123,91,124,105,92,122,108,141
6,49,107,106,123,91,124,92,105,108,122,93
6,50,107,106,92,91,108,123,93,124,105,109
6,51,107,92,106,91,108,93,123,105,124,109
6,52,107,92,106,91,108,93,105,123,109,124
6,53,107,106,108,92,124,91,123,109,93,105
6,54,107,108,106,124,109,92,123,93,125,91
6,55,107,108,124,106,109,92,123,125,93,91
7,0,107,106,105,108,124,123,91,92,104,125
7,1,107,106,108,124,105,123,125,91,92,109
7,2,107,106,108,124,105,125,123,91,109,92
7,3,107,106,108,124,105,123,125,91,92,109
7,4,107,106,108,105,124,91,123,125,92,90
7,5,107,106,124,123,105,108,91,125,92,122
7,6,107,106,124,123,105,91,108,122,125,141
7,7,106,107,123,124,105,91,122,108,92,141
7,8,107,106,123,124,91,105,92,108,122,90
7,9,107,106,123,124,91,105,92,108,122,125
7,10,107,106,123,124,91,105,108,92,122,125
7,11,107,106,124,123,105,91,108,92,125,122
7,12,107,106,124,123,105,91,108,92,125,122
7,13,107,106,124,123,105,108,91,92,125,122
7,14,107,106,124,123,105,108,91,92,125,122
7,15,107,106,124,123,108,105,91,125,92,141
7,16,107,124,106,123,108,105,91,125,141,92
7,17,107,124,123,106,108,105,125,141,91,122
7,18,124,107,123,106,108,125,105,141,91,122
7,19,124,107,123,106,125,108,105,141,142,91
7,20,124,123,107,106,141,105,125,108,122,142
7,21,123,124,107,106,105,141,122,125,108,142
7,22,124,123,107,106,141,105,122,125,142,108
7,23,124,123,107,106,141,105,125,108,122,142
7,24,124,107,123,106,141,108,105,125,91,122
7,25,107,106,124,123,108,125,105,91,92,141
7,26,107,106,124,123,108,105,91,125,92,109
7,27,107,106,123,124,108,105,91,92,125,109
7,28,107,106,124,123,108,105,91,141,125,92
7,29,107,124,123,106,141,108,105,125,91,122
7,30,123,106,124,107,141,105,122,140,108,91
7,31,123,124,106,107,141,140,122,105,159,91
7,32,123,124,106,141,107,140,105,122,159,91
7,33,123,124,106,141,107,140,122,105,159,91
7,34,123,106,124,141,107,140,105,122,159,91
7,35,123,124,106,107,141,105,140,91,122,142
7,36,123,124,106,107,141,105,140,91,122,159
7,37,124,123,107,106,141,91,105,108,140,142
7,38,124,123,106,107,141,91,105,108,140,125
7,39,107,124,106,123,141,91,108,105,125,142
7,40,107,124,106,123,141,108,125,91,105,142
7,41,124,107,106,123,141,108,125,91,105,142
7,42,124,107,123,106,141,105,91,125,108,142
7,43,124,107,123,106,141,125,108,105,91,142
7,44,124,107,123,106,108,105,141,125,91,142
7,45,107,124,106,108,123,91,125,92,105,141
7,46,107,106,91,92,124,123,108,105,93,125
7,47,107,106,91,92,124,108,123,105,93,125
7,48,107,106,91,124,92,123,108,105,93,125
7,49,107,106,124,108,123,91,92,105,125,93
7,50,107,106,108,92,124,91,123,93,109,105
7,51,107,106,91,92,108,123,124,105,93,109
7,52,106,107,123,124,91,105,92,108,122,141
7,53,107,106,124,123,91,108,105,92,125,141
7,54,107,124,108,106,123,125,109,92,91,105
7,55,107,108,124,125,109,123,106,92,93,126
8,0,107,106,105,124,108,123,91,92,125,104
8,1,107,106,108,124,105,123,91,125,92,109
8,2,107,106,108,124,105,125,123,91,109,92
8,3,107,106,108,124,105,123,91,125,92,109
8,4,107,106,108,105,124,91,123,92,125,90
8,5,107,106,124,123,108,105,91,125,92,122
8,6,107,106,123,124,105,91,108,122,125,141
8,7,106,107,123,124,105,91,122,141,108,92
8,8,106,107,123,124,105,91,122,141,92,108
8,9,107,106,123,124,105,91,122,92,108,141
8,10,107,106,123,124,105,91,108,92,122,141
8,11,107,106,123,124,105,91,108,92,122,125
8,12,107,106,124,123,105,91,108,125,122,92
8,13,107,124,106,123,105,108,91,125,141,122
8,14,107,124,106,123,105,108,91,125,141,122
8,15,107,124,123,106,108,105,125,141,91,122
8,16,124,107,123,106,105,108,125,141,91,122
8,17,124,107,123,106,125,141,108,105,91,122
8,18,124,107,123,106,125,108,141,105,91,122
8,19,124,123,107,106,141,125,105,108,142,122
8,20,124,123,107,106,141,125,105,108,142,122
8,21,124,123,107,106,141,125,105,108,142,122
8,22,124,123,107,106,141,125,108,142,105,122
8,23,124,123,107,106,141,125,142,108,105,122
8,24,124,123,107,106,141,125,105,142,122,108
8,25,124,123,107,106,141,125,108,142,105,91
8,26,124,107,123,106,141,108,125,105,142,91
8,27,107,124,123,106,108,141,125,105,91,122
8,28,107,124,123,106,141,108,125,105,91,122
8,29,107,106,123,124,141,108,105,122,125,91
8,30,106,107,123,124,141,105,108,122,91,125
8,31,123,106,124,107,141,122,105,140,108,159
8,32,123,106,124,107,122,141,105,140,159,125
8,33,123,106,124,107,122,141,140,105,159,121
8,34,123,106,124,107,141,122,105,140,159,125
8,35,123,124,106,107,141,122,105,140,159,142
8,36,123,124,106,107,141,122,105,140,142,159
8,37,123,124,107,106,141,105,142,140,122,159
8,38,124,123,107,141,106,142,125,140,105,91
8,39,124,107,123,106,141,142,125,108,91,160
8,40,124,107,123,106,141,125,142,108,91,160
8,41,124,107,123,141,106,142,125,108,91,160
8,42,124,123,141,107,106,142,125,160,140,122
8,43,124,123,107,141,106,142,125,108,105,160
8,44,124,107,106,123,108,125,141,105,142,91
8,45,107,106,124,108,123,125,91,92,105,109
8,46,107,106,108,92,93,91,124,123,109,105
8,47,107,106,108,92,91,93,124,109,123,105
8,48,107,106,108,92,124,91,123,93,109,105
8,49,107,108,106,92,124,91,123,109,93,125
8,50,107,108,124,106,92,123,91,125,93,109
8,51,107,106,124,123,91,108,105,92,125,141
8,52,123,106,124,107,91,122,105,141,121,92
8,53,123,106,124,107,91,122,105,141,125,121
8,54,107,124,108,123,106,125,109,92,91,142
8,55,107,108,124,109,125,93,123,92,106,110
9,0,107,106,123,105,124,91,108,92,122,125
9,1,107,106,124,108,123,105,91,125,92,109
9,2,107,106,124,108,123,105,91,92,125,109
9,3,107,106,124,123,105,108,91,92,125,122
9,4,107,106,105,124,123,108,91,92,125,122
9,5,107,106,123,124,105,108,91,92,125,122
9,6,107,106,123,124,105,108,91,122,125,92
9,7,106,107,123,124,105,91,122,108,141,125
9,8,106,107,123,124,105,91,122,108,141,92
9,9,107,106,123,124,105,91,122,108,141,92
9,10,107,106,123,124,105,91,108,122,92,141
9,11,107,106,123,124,105,91,108,122,125,92
9,12,107,106,124,123,105,91,108,125,122,141
9,13,107,106,124,123,105,108,91,125,141,122
9,14,107,124,106,123,105,108,91,141,125,122
9,15,107,124,106,123,105,108,141,125,91,122
9,16,107,124,106,123,105,108,125,141,91,122
9,17,107,124,106,123,105,108,125,141,91,142
9,18,107,124,106,123,105,108,125,141,91,142
9,19,107,124,106,123,108,125,105,141,142,122
9,20,107,124,106,123,105,108,125,141,122,142
9,21,124,107,123,106,125,108,105,141,122,142
9,22,124,107,123,106,125,105,108,141,142,122
9,23,124,107,123,106,141,125,105,108,142,122
9,24,124,123,107,106,141,105,125,142,108,122
9,25,124,123,107,106,141,105,125,142,108,122
9,26,124,123,107,106,141,105,125,142,108,122
9,27,124,123,107,106,141,108,125,105,142,122
9,28,107,106,123,124,141,108,105,125,122,91
9,29,107,106,123,124,108,141,105,91,125,122
9,30,106,107,123,124,108,105,91,141,122,92
9,31,106,123,107,124,105,108,122,141,91,140
9,32,106,107,123,124,105,122,108,141,91,140
9,33,106,107,123,124,105,122,108,141,91,140
9,34,106,107,123,124,105,108,122,141,91,140
9,35,106,107,123,124,105,108,141,122,91,140
9,36,123,106,107,124,141,105,122,140,108,125
9,37,123,124,107,106,141,105,122,140,108,125
9,38,123,124,107,106,141,140,105,122,159,142
9,39,124,123,107,106,141,142,108,125,140,91
9,40,124,123,107,106,141,142,125,108,140,105
9,41,124,123,107,141,106,142,125,140,108,105
9,42,123,124,141,107,106,140,142,159,105,122
9,43,124,123,107,106,141,125,105,108,142,122
9,44,107,106,124,123,108,105,141,91,125,92
9,45,107,106,108,92,91,124,123,93,105,109
9,46,107,106,92,108,93,91,105,109,123,94
9,47,107,106,92,108,93,91,109,105,94,123
9,48,107,106,92,108,91,93,124,105,123,109
9,49,107,108,92,106,91,124,93,123,109,125
9,50,107,124,106,108,92,123,91,125,141,93
9,51,107,124,123,106,91,92,122,105,141,108
9,52,123,106,124,107,91,122,105,121,141,92
9,53,123,106,124,107,91,122,105,141,121,92
9,54,107,124,108,106,123,92,125,91,109,93
9,55,109,93,108,107,124,92,125,110,94,123
10,0,107,123,106,124,105,91,108,122,92,125
10,1,107,106,124,123,108,105,91,92,125,122
10,2,107,106,124,123,108,105,91,92,125,122
10,3,107,106,123,124,105,91,108,92,122,125
10,4,107,106,123,124,105,91,108,92,122,125
10,5,107,106,123,124,105,108,91,122,92,125
10,6,107,106,124,123,105,108,125,91,122,141
10,7,107,106,123,124,105,108,91,125,122,141
10,8,107,106,124,123,105,108,91,141,125,122
10,9,107,106,123,124,105,108,91,141,122,125
10,10,107,106,123,124,105,108,91,122,141,125
10,11,107,106,123,124,105,108,91,122,141,125
10,12,107,106,124,123,105,108,91,125,141,122
10,13,107,106,124,123,105,108,91,125,141,122
10,14,107,106,124,123,105,108,91,125,141,122
10,15,107,124,106,123,108,105,125,141,91,122
10,16,107,106,124,123,108,105,125,141,91,122
10,17,107,106,124,123,105,108,125,141,91,122
10,18,107,106,124,123,108,105,125,141,91,109
10,19,107,106,124,108,123,105,125,91,141,109
