x,y,0,1,2,3,4,5,6,7,8,9
3,11,107,124,106,123,125,108,105,141,91,122
3,12,124,107,106,123,125,105,108,141,142,122
3,13,124,107,106,123,125,108,105,141,142,122
3,14,124,107,106,123,125,108,105,142,141,126
3,15,107,124,106,125,108,123,105,126,91,90
3,16,107,106,124,108,125,105,123,126,90,91
3,17,107,106,124,108,105,125,123,126,109,90
3,18,107,106,124,108,125,105,123,126,91,109
3,19,107,106,124,108,125,105,123,91,126,90
3,20,107,124,106,123,125,108,105,91,142,141
3,21,124,107,123,106,125,105,108,122,141,142
3,22,124,107,106,123,105,122,125,141,108,91
3,23,106,107,123,124,105,122,91,121,141,90
3,24,106,123,107,124,105,122,91,121,90,141
3,25,106,123,107,124,105,122,91,90,121,141
3,26,106,123,107,124,105,122,125,91,108,141
3,27,107,124,106,108,125,123,105,126,109,122
3,28,107,108,125,106,126,124,109,105,127,123
3,29,107,108,109,106,125,126,124,127,105,110
3,30,108,107,109,126,125,106,127,124,110,105
3,31,108,107,109,126,106,125,127,124,105,110
3,32,107,108,109,126,106,125,127,124,105,110
3,33,107,106,108,125,109,126,105,124,127,123
3,34,107,106,108,125,105,109,126,124,127,123
3,35,106,107,105,108,125,124,126,109,127,123
3,36,107,106,108,105,125,124,126,109,123,104
3,37,107,106,108,124,125,105,126,123,109,104
3,38,107,124,125,108,106,126,123,105,109,91
3,39,124,107,125,108,106,123,105,126,91,109
3,40,124,107,123,106,125,108,105,122,141,91
3,41,124,107,106,123,125,105,108,122,91,141
3,42,124,107,125,106,123,108,105,126,122,142
3,43,124,125,107,108,106,126,123,109,142,105
3,44,124,107,125,108,106,123,126,109,142,105
3,45,124,107,106,123,125,108,105,122,142,141
3,46,124,107,123,106,125,105,122,141,108,142
3,47,124,123,107,106,125,105,122,141,108,142
3,48,124,107,125,123,106,108,105,142,122,141
3,49,124,125,107,108,123,106,126,142,105,109
3,50,125,124,107,108,126,123,142,106,109,143
3,51,124,125,107,108,123,126,106,142,109,143
3,52,124,107,125,123,106,108,142,105,126,122
3,53,124,123,107,106,125,108,105,122,141,91
3,54,124,107,123,106,125,105,108,122,141,91
3,55,124,123,107,106,125,122,108,105,141,91
4,0,124,107,123,125,106,108,142,141,91,92
4,1,124,123,107,106,125,141,108,142,91,105
4,2,123,124,106,107,105,122,141,91,125,108
4,3,123,124,106,107,105,122,91,141,125,108
4,4,124,107,123,106,125,105,108,122,91,141
4,5,107,124,106,123,108,125,105,122,91,109
4,6,107,124,106,123,108,125,105,122,109,126
4,7,107,124,106,123,108,125,105,122,126,109
4,8,107,124,106,123,108,125,105,122,126,109
4,9,107,124,106,123,125,108,105,122,91,126
4,10,107,124,106,123,125,108,105,91,122,141
4,11,107,124,106,123,125,105,108,91,122,141
4,12,107,124,106,123,125,105,108,141,91,142
4,13,124,107,106,123,125,108,105,141,142,122
4,14,124,107,106,123,125,108,105,142,141,126
4,15,107,124,106,125,108,123,105,126,91,90
4,16,107,106,124,108,125,105,123,126,90,91
4,17,107,106,124,108,105,125,123,126,109,90
4,18,107,106,124,108,125,105,123,91,126,90
4,19,107,106,124,108,125,105,123,91,126,90
4,20,124,107,106,123,125,105,108,141,91,142
4,21,106,123,124,107,105,122,141,91,125,108
4,22,106,123,124,107,105,122,91,90,141,121
4,23,106,123,107,105,124,122,91,90,121,141
4,24,106,123,107,105,124,122,91,90,121,141
4,25,106,123,107,124,105,122,91,141,90,140
4,26,123,106,124,107,105,122,125,91,141,108
4,27,107,124,106,125,123,108,105,126,91,122
4,28,107,108,125,106,124,126,109,105,127,123
4,29,107,108,125,126,106,109,124,127,105,123
4,30,107,108,125,126,109,106,127,124,110,105
4,31,108,107,109,126,125,106,127,124,110,105
4,32,107,108,109,106,126,125,127,124,105,110
4,33,107,106,108,105,109,125,126,124,127,110
4,34,107,106,108,105,109,125,124,126,127,110
4,35,107,106,108,105,125,126,109,124,127,123
4,36,107,106,108,125,124,105,126,109,123,127
4,37,107,108,106,125,124,105,126,109,123,127
4,38,107,124,125,108,106,123,126,105,109,91
4,39,124,107,125,123,108,106,105,126,122,91
4,40,124,107,123,106,125,108,105,122,141,91
4,41,124,107,123,106,125,108,105,122,141,91
4,42,124,107,125,108,106,123,126,142,109,105
4,43,125,124,107,108,126,106,109,123,142,105
4,44,124,107,125,108,106,123,126,142,109,105
4,45,124,107,123,106,125,108,105,122,142,141
4,46,124,107,123,106,125,105,122,108,141,142
4,47,124,107,123,106,125,105,141,108,122,142
4,48,124,107,123,125,106,108,105,142,141,122
4,49,124,125,107,108,123,106,126,142,105,109
4,50,125,124,107,126,108,142,143,109,123,106
4,51,125,124,107,126,108,123,142,106,109,143
4,52,124,107,125,123,106,108,105,122,142,126
4,53,124,123,107,106,125,122,108,105,141,91
4,54,124,107,123,106,125,105,122,108,91,141
4,55,124,123,107,106,125,122,108,105,141,91
5,0,124,107,123,106,125,108,141,142,91,105
5,1,124,107,123,106,125,141,108,91,105,142
5,2,124,123,107,106,105,122,91,141,125,108
5,3,123,124,106,107,105,122,91,141,125,108
5,4,107,124,106,123,105,125,108,122,91,141
5,5,107,106,124,123,108,125,105,122,91,109
5,6,107,124,106,123,108,125,105,122,109,126
5,7,107,106,124,123,108,125,105,122,109,126
5,8,107,124,106,123,108,125,105,122,91,126
5,9,107,106,124,123,105,108,125,122,91,90
5,10,106,107,124,123,105,125,108,122,91,90
5,11,106,107,124,123,105,125,108,91,122,141
5,12,107,106,124,123,105,125,108,91,141,122
5,13,107,124,106,123,125,108,105,141,91,142
5,14,107,124,106,123,125,108,105,142,91,141
5,15,107,106,124,108,125,123,105,91,126,90
5,16,107,106,124,108,105,125,123,91,90,126
5,17,107,106,124,108,105,125,123,91,126,90
5,18,107,106,124,108,105,123,125,91,90,104
5,19,107,106,124,105,108,125,123,91,90,104
5,20,124,107,106,123,105,125,108,122,91,141
5,21,106,123,124,107,105,122,91,141,125,90
5,22,106,123,107,105,124,122,91,90,141,140
5,23,106,123,105,107,124,122,90,91,121,140
5,24,106,123,105,107,124,122,90,91,141,121
5,25,106,123,124,107,105,122,91,90,141,140
5,26,106,123,124,107,105,122,141,125,91,121
5,27,107,106,124,125,123,105,108,126,122,109
5,28,107,125,108,106,124,126,105,109,127,123
5,29,107,108,106,125,126,109,124,105,127,123
5,30,107,108,106,125,126,109,124,127,105,110
5,31,107,108,106,109,126,125,127,124,105,110
5,32,107,108,106,109,126,125,127,105,124,110
5,33,107,106,108,105,109,125,126,124,127,110
5,34,107,106,108,105,109,126,125,124,127,110
5,35,106,107,108,105,109,125,126,124,127,90
5,36,107,106,108,125,124,105,126,109,123,127
5,37,107,108,124,106,125,105,126,123,109,127
5,38,107,124,125,108,106,123,126,109,105,142
5,39,124,107,125,108,106,123,126,105,109,142
5,40,124,107,125,106,108,123,105,126,142,122
5,41,124,107,125,108,106,123,126,105,142,109
5,42,125,124,107,108,126,106,123,109,142,105
5,43,125,124,107,108,126,106,109,123,142,143
5,44,124,125,107,108,106,123,126,142,109,105
5,45,124,107,125,106,123,108,105,142,141,122
5,46,124,107,123,125,106,108,105,142,122,141
5,47,124,107,123,106,125,108,105,141,122,142
5,48,124,107,123,125,106,108,105,142,141,122
5,49,124,125,107,123,108,106,126,142,105,122
5,50,125,124,107,126,108,123,142,106,143,109
5,51,124,125,107,123,126,108,142,106,143,105
5,52,124,125,107,123,106,108,142,105,126,122
5,53,124,107,123,106,125,108,122,105,91,141
5,54,124,107,123,106,125,105,108,122,141,91
5,55,124,107,123,106,125,108,105,122,141,91
6,0,124,107,123,125,106,108,141,142,91,92
6,1,124,107,123,106,108,125,141,91,92,142
6,2,124,107,123,106,108,125,91,141,105,122
6,3,123,124,107,106,122,105,91,125,141,108
6,4,124,107,123,106,105,125,122,108,91,141
6,5,107,106,124,123,108,125,105,122,91,109
6,6,107,106,124,123,108,105,125,122,109,126
6,7,107,106,124,123,108,105,125,122,109,91
6,8,107,106,124,123,108,105,125,122,91,90
6,9,107,106,124,123,105,108,125,122,91,90
6,10,106,107,124,123,105,122,108,125,91,90
6,11,106,107,124,123,105,108,125,122,91,90
6,12,107,106,124,123,105,108,125,91,122,90
6,13,107,124,106,123,125,108,105,91,122,141
6,14,107,124,106,123,125,108,105,91,142,90
6,15,107,106,124,108,125,123,105,91,90,126
6,16,107,106,124,108,105,125,123,91,90,89
6,17,107,106,124,105,108,123,125,91,90,104
6,18,107,106,124,108,105,123,125,91,90,104
6,19,107,106,124,105,108,123,125,91,90,104
6,20,107,124,106,123,105,125,108,91,141,122
6,21,124,106,123,107,105,122,125,141,91,108
6,22,106,123,124,107,105,122,141,91,90,140
6,23,106,123,124,107,105,122,91,90,141,140
6,24,106,123,124,107,105,122,141,91,90,121
6,25,106,123,124,107,105,122,141,91,90,140
6,26,106,123,124,107,105,122,125,141,108,91
6,27,107,106,124,125,108,123,105,126,91,109
6,28,107,108,106,125,124,126,109,105,127,123
6,29,107,108,125,106,126,124,109,127,105,123
6,30,107,108,125,106,124,126,109,105,127,123
6,31,107,108,125,124,106,126,109,105,123,127
6,32,107,108,106,125,126,109,124,105,127,123
6,33,107,106,108,105,109,125,126,124,127,110
6,34,107,106,108,105,109,125,126,124,127,110
6,35,107,106,108,105,125,124,109,126,127,123
6,36,107,106,108,124,125,105,123,126,109,90
6,37,107,124,125,108,106,123,126,105,109,91
6,38,124,107,125,108,106,123,126,109,105,91
6,39,125,124,107,108,106,126,123,109,142,105
6,40,125,124,107,108,126,106,123,109,142,105
6,41,125,124,107,108,126,106,123,109,142,105
6,42,125,124,107,108,126,106,123,109,142,143
6,43,125,124,107,108,126,106,123,109,142,143
6,44,124,125,107,108,106,126,123,142,109,105
6,45,124,125,107,108,106,123,126,142,105,109
6,46,124,125,107,108,123,126,106,142,143,109
6,47,124,125,107,108,123,106,126,142,143,105
6,48,124,125,107,123,108,106,126,142,105,122
6,49,124,125,107,123,108,106,126,142,105,143
6,50,124,125,107,123,108,126,142,106,143,105
6,51,124,125,107,123,108,126,142,106,143,105
6,52,124,125,107,123,108,106,142,126,105,122
6,53,124,107,123,125,106,108,122,105,142,141
6,54,124,107,123,106,125,108,105,122,141,91
6,55,124,107,123,106,125,108,122,105,141,142
7,0,124,123,107,106,125,141,108,142,91,92
7,1,124,107,123,106,125,108,141,91,142,92
7,2,124,123,107,106,91,141,122,108,125,105
7,3,123,124,106,107,122,105,91,141,125,108
7,4,107,124,106,123,108,105,125,122,91,141
7,5,107,106,124,123,108,125,105,91,122,109
7,6,107,106,124,108,123,125,105,109,122,91
7,7,107,106,124,123,108,125,105,122,91,109
7,8,107,106,124,123,108,105,125,122,91,90
7,9,107,106,124,123,108,125,105,122,91,90
7,10,107,106,124,123,108,105,125,122,91,90
7,11,107,106,124,123,108,105,125,122,91,90
7,12,107,106,124,123,105,108,125,122,91,90
7,13,107,124,106,123,108,125,105,122,91,141
7,14,107,124,106,123,108,125,105,91,122,141
7,15,107,106,124,123,108,125,105,91,90,92
7,16,107,106,124,108,123,105,125,91,90,92
7,17,107,106,124,108,105,123,125,91,90,92
7,18,107,106,124,123,108,105,125,91,90,92
7,19,107,106,124,105,123,108,125,91,90,104
7,20,107,106,124,123,105,125,108,91,90,104
7,21,124,107,106,123,105,125,108,141,91,122
7,22,106,123,124,107,105,141,122,91,125,140
7,23,106,123,124,107,105,122,141,91,140,90
7,24,106,123,107,124,105,122,141,91,90,121
7,25,106,123,107,124,105,122,91,141,90,125
7,26,106,107,123,124,105,122,125,108,91,141
7,27,107,106,124,108,125,123,105,126,91,90
7,28,107,108,106,124,125,126,105,109,123,127
7,29,107,108,106,125,124,126,109,105,123,127
7,30,107,106,108,124,125,105,126,123,109,127
7,31,107,124,106,125,108,123,105,126,109,122
7,32,107,106,108,125,124,105,126,109,123,127
7,33,107,106,108,105,109,125,124,126,127,123
7,34,106,107,108,105,109,125,124,126,123,90
7,35,106,107,105,108,124,125,109,123,126,90
7,36,107,106,108,124,105,125,123,109,126,90
7,37,107,124,108,125,106,123,126,105,109,91
7,38,107,124,125,108,106,126,123,109,105,91
7,39,125,108,107,124,126,109,106,123,142,92
7,40,125,108,107,124,126,109,106,123,142,92
7,41,125,108,107,124,126,109,106,123,142,92
7,42,125,108,107,124,126,109,106,142,123,143
7,43,125,107,108,124,126,106,109,142,123,143
7,44,125,107,124,108,126,106,142,123,109,143
7,45,125,124,107,108,126,106,142,123,109,143
7,46,125,124,108,107,126,142,143,106,109,123
7,47,125,124,126,108,107,142,143,109,106,123
7,48,125,124,126,108,107,143,142,109,106,123
7,49,125,124,126,107,108,142,143,123,106,109
7,50,125,124,107,126,142,108,123,143,106,109
7,51,125,124,107,142,126,108,123,143,106,141
7,52,124,125,107,108,126,142,123,143,106,141
7,53,124,125,107,123,108,126,142,106,143,105
7,54,124,125,107,123,108,106,142,126,105,141
7,55,124,125,107,123,108,106,142,126,141,105
8,0,124,123,107,106,141,125,108,142,91,92
8,1,124,123,107,106,141,91,122,125,105,108
8,2,123,124,106,107,141,122,91,105,140,121
8,3,123,106,124,107,122,105,91,141,140,121
8,4,107,106,124,123,105,108,125,122,91,141
8,5,107,106,124,108,123,125,105,91,109,92
8,6,107,106,124,108,123,125,105,109,91,92
8,7,107,106,124,123,108,125,105,122,91,109
8,8,107,106,124,123,108,125,105,91,122,109
8,9,107,106,124,123,108,125,105,91,122,109
8,10,107,106,124,123,108,125,105,91,109,122
8,11,107,106,124,123,108,105,125,122,91,109
8,12,107,106,124,123,105,108,125,122,91,90
8,13,107,106,123,124,105,108,122,125,91,141
8,14,107,106,124,123,105,108,125,91,122,141
8,15,107,106,124,123,108,105,125,91,90,92
8,16,107,106,124,123,108,105,91,125,90,92
8,17,107,106,124,123,105,108,91,125,90,92
8,18,107,106,124,123,105,108,91,125,90,92
8,19,107,106,124,105,123,91,108,90,125,89
8,20,107,106,124,123,105,91,108,125,90,89
8,21,107,106,124,123,105,91,108,125,90,141
8,22,107,106,124,123,105,91,141,108,125,122
8,23,106,107,123,124,105,91,141,122,90,108
8,24,106,107,124,123,105,91,141,122,108,90
8,25,106,107,124,123,105,91,122,108,125,141
8,26,106,107,124,123,105,108,91,125,122,90
8,27,107,106,124,108,125,105,123,91,90,126
8,28,107,106,108,124,125,105,126,109,123,91
8,29,107,106,108,124,125,105,109,126,123,91
8,30,107,106,124,108,125,105,123,126,109,104
8,31,107,106,124,108,123,125,105,122,126,109
8,32,107,106,108,124,105,125,109,123,126,127
8,33,107,106,108,105,109,124,125,126,123,90
8,34,106,107,105,108,109,124,125,90,123,91
8,35,106,107,105,108,124,123,125,109,90,91
8,36,107,106,108,105,124,125,123,109,90,91
8,37,107,108,124,106,125,123,109,126,105,91
8,38,107,124,108,125,106,123,109,126,105,91
8,39,107,108,125,124,109,106,126,123,92,91
8,40,108,107,125,124,126,109,106,123,92,142
8,41,108,125,107,124,126,109,106,123,142,92
8,42,125,108,107,124,126,109,106,142,123,143
8,43,125,108,107,124,126,109,106,142,143,123
8,44,125,108,107,124,126,106,109,142,143,123
8,45,125,108,124,107,126,106,142,109,143,123
8,46,125,108,126,124,107,142,109,143,106,127
8,47,125,126,124,108,107,143,142,109,127,106
8,48,125,126,124,108,143,127,107,109,142,144
8,49,125,126,124,143,108,127,142,107,109,144
8,50,125,124,126,143,142,108,107,123,109,106
8,51,125,124,142,126,143,107,108,123,106,109
8,52,125,124,142,126,143,107,108,123,106,109
8,53,125,124,126,107,142,108,143,123,106,109
8,54,125,124,107,108,126,142,143,123,106,109
8,55,125,124,107,108,126,142,123,143,106,109
9,0,124,123,107,106,141,125,108,142,91,122
9,1,123,124,107,106,141,122,91,125,105,142
9,2,123,106,124,107,122,141,105,91,140,125
9,3,123,106,124,107,122,105,141,91,140,121
9,4,107,106,123,124,105,122,108,125,91,141
9,5,107,106,124,123,108,105,125,91,122,92
9,6,107,106,124,108,123,125,105,109,91,92
9,7,107,106,124,123,108,125,105,122,91,109
9,8,107,124,106,123,108,125,105,122,91,126
9,9,107,124,106,123,108,125,105,91,122,126
9,10,107,124,106,123,108,125,105,126,109,122
9,11,107,106,124,123,108,105,125,122,91,109
9,12,107,106,124,123,105,108,122,125,91,90
9,13,106,107,123,124,105,122,91,108,125,90
9,14,106,107,123,124,105,91,122,108,125,90
9,15,107,106,123,124,105,108,91,125,90,122
9,16,107,106,123,124,105,91,108,90,92,125
9,17,106,107,123,124,105,91,108,90,122,92
9,18,106,107,123,124,105,91,108,90,125,122
9,19,106,107,123,124,105,91,90,108,125,122
9,20,106,107,124,123,105,91,90,108,125,122
9,21,107,106,124,123,105,91,90,108,125,141
9,22,106,107,123,124,91,105,90,122,141,108
9,23,106,107,123,124,91,105,90,122,141,108
9,24,106,107,123,124,91,105,90,122,108,141
9,25,106,107,123,124,91,105,108,122,90,141
9,26,106,107,124,123,105,91,108,125,90,122
9,27,107,106,124,108,125,105,123,91,90,126
9,28,107,108,106,125,124,105,126,109,123,91
9,29,107,108,106,125,124,109,105,126,123,127
9,30,107,106,108,124,125,105,126,109,123,127
9,31,107,106,124,108,125,123,105,109,126,122
9,32,107,106,108,105,124,125,109,123,126,104
9,33,106,107,105,108,109,124,125,126,123,90
9,34,106,107,105,108,109,124,90,125,123,91
9,35,106,107,105,108,124,123,90,109,125,89
9,36,106,107,105,108,124,123,125,109,90,91
9,37,107,108,124,106,125,123,105,109,126,91
9,38,107,124,108,125,106,123,109,126,105,91
9,39,107,124,108,125,106,123,126,109,91,92
9,40,107,124,125,108,106,123,126,109,142,91
9,41,107,125,124,108,106,126,109,123,142,91
9,42,125,108,107,124,126,109,106,142,123,143
9,43,125,108,107,124,126,109,142,106,143,123
9,44,125,108,126,107,124,109,142,143,106,127
9,45,125,108,126,124,107,142,109,143,106,127
9,46,125,126,108,124,107,142,143,109,106,127
9,47,125,126,108,124,107,143,142,109,127,106
9,48,125,126,143,108,124,127,142,109,107,144
9,49,126,125,143,127,108,124,144,142,109,107
9,50,125,126,143,124,142,108,107,144,127,109
9,51,125,126,143,124,142,108,107,144,127,109
9,52,125,124,126,143,142,107,108,123,144,106
9,53,125,124,126,143,142,108,107,123,144,109
9,54,125,126,124,143,142,108,107,109,127,144
9,55,125,126,124,108,143,142,107,109,127,123
10,0,124,123,107,141,106,125,142,108,122,140
10,1,124,123,107,106,141,125,108,142,122,140
10,2,123,124,107,106,141,125,105,122,108,91
10,3,123,106,124,107,122,105,141,125,91,108
10,4,106,107,123,124,105,122,125,108,91,141
10,5,107,106,124,123,108,105,125,91,122,90
10,6,107,106,124,123,108,125,105,91,109,122
10,7,107,106,124,123,108,125,105,122,109,91
10,8,107,124,106,123,125,108,105,122,91,126
10,9,107,124,106,123,108,125,105,122,91,126
10,10,107,124,106,123,108,125,105,126,122,109
10,11,107,106,124,123,108,105,125,122,91,141
10,12,106,107,123,124,105,108,122,125,91,141
10,13,106,107,123,124,105,91,122,108,90,141
10,14,106,107,123,124,105,91,122,108,90,125
10,15,107,106,123,124,105,91,108,122,90,125
10,16,106,107,123,124,105,91,90,108,122,92
10,17,106,107,123,124,105,91,90,108,122,92
10,18,106,107,123,124,105,91,90,108,122,125
10,19,106,107,123,124,105,91,90,108,122,125
10,20,106,107,124,123,105,91,108,90,125,122
