flt,act_rate
0,0.11075159162282944
1,0.050570134073495865
2,0.017875850200653076
3,0.011712082661688328
4,0.06459839642047882
5,0.11299645900726318
6,0.02059854008257389
7,0.03385808691382408
8,0.0
9,0.09576257318258286
10,0.011128528043627739
11,0.040786441415548325
12,0.0
13,0.12110523134469986
14,0.0
15,0.022622432559728622
16,0.049649182707071304
17,0.12728862464427948
18,0.14003586769104004
19,0.1853381097316742
20,0.0
21,0.05912887305021286
22,0.24257275462150574
23,0.10297246277332306
24,0.07934445887804031
25,0.19254878163337708
26,0.06166058033704758
27,0.16121220588684082
28,0.039353642612695694
29,0.2022097259759903
30,0.08233071118593216
31,0.1558295339345932
32,0.030733440071344376
33,0.029264718294143677
34,0.03672415018081665
35,0.0369071401655674
36,0.15976575016975403
37,0.0
38,0.03132827207446098
39,0.012456261552870274
40,0.030933592468500137
41,0.015586118213832378
42,0.09989629685878754
43,0.192012220621109
44,0.012593737803399563
45,0.1677069365978241
46,0.01641678623855114
47,0.019683927297592163
48,0.025702308863401413
49,0.23180875182151794
50,0.15556374192237854
51,0.14611206948757172
52,0.22912761569023132
53,0.0
54,0.0
55,0.0694265216588974
56,0.00993302371352911
57,0.0521702840924263
58,0.02665298618376255
59,0.0
60,0.14817669987678528
61,0.022088784724473953
62,0.13586275279521942
63,0.012034648098051548
64,0.03490743786096573
65,0.2992343306541443
66,0.0
67,0.14078597724437714
68,0.0
69,0.021956536918878555
70,0.0
71,0.08076328784227371
72,0.14417602121829987
73,0.10441776365041733
74,0.10958866029977798
75,0.0
76,0.020224660634994507
77,0.12466751039028168
78,0.026610422879457474
79,0.013495894148945808
80,0.16571111977100372
81,0.16961781680583954
82,0.13355134427547455
83,0.03648510202765465
84,0.040422968566417694
85,0.010679642669856548
86,0.004613141994923353
87,0.030048293992877007
88,0.04286019131541252
89,0.0
90,0.17204849421977997
91,0.024278024211525917
92,0.019218457862734795
93,0.10065186023712158
94,0.03360888361930847
95,0.061341721564531326
96,0.15636232495307922
97,0.0
98,0.2348494529724121
99,0.12811587750911713
100,0.0840374231338501
101,0.014687434770166874
102,0.0
103,0.03846447542309761
104,0.010689981281757355
105,0.11938230693340302
106,0.19409950077533722
107,0.15721948444843292
108,0.13623400032520294
109,0.024844203144311905
110,0.04496109113097191
111,0.0
112,0.0
113,0.2297361046075821
114,0.011235842481255531
115,0.1715441793203354
116,0.15899798274040222
117,0.0
118,0.0
119,0.01668325811624527
120,0.04770849272608757
121,0.054896872490644455
122,0.03183004632592201
123,0.2765504717826843
124,0.12523895502090454
125,0.20530827343463898
126,0.026350263506174088
127,0.17608234286308289
