flt,act_rate
0,0.16764025709073468
1,0.28968530792725233
2,0.0
3,0.4040074401480045
4,0.2106570854613749
5,0.3420748294531604
6,0.0
7,0.19064617683929566
8,0.06848400318276143
9,1.0
10,0.0
11,0.17870009608912565
12,0.21438231733662783
13,0.16302820622881875
14,0.08108978892345098
15,0.3132917381600001
16,0.456340932649202
17,0.12386106902261919
18,0.0
19,0.19732593891722802
20,0.135918137144603
21,0.8006165166489064
22,0.10876116307094023
23,0.0
24,0.11824943354637397
25,0.1813624895790483
26,0.42823834542286626
27,0.7742250398236209
28,0.7184757692064481
29,0.14081094760591645
30,0.4810840128505147
31,0.2636095413425679
32,0.0
33,0.17314216207757485
34,0.21048318879744246
35,0.25036332280829315
36,0.5691553459733621
37,0.12367209908002166
38,0.0
39,0.0
40,0.0
41,0.4832147543917706
42,0.44494963048402003
43,0.14391457199299543
44,0.0
45,0.06761651690959318
46,0.3665183806111048
47,0.0317934899189093
48,0.03408744927874315
49,0.0
50,0.0
51,0.0
52,0.2123160957590218
53,0.6014839256470822
54,0.0
55,0.26545875984474093
56,0.6749028774376908
57,0.10787461408123906
58,0.0
59,0.1195876595225843
60,0.0
61,0.0
62,0.0
63,0.10565262287710699
