flt,act_rate
0,0.0
1,0.09279882907867432
2,0.0
3,0.02480667643249035
4,0.0
5,0.02554008737206459
6,0.04037186875939369
7,0.014313759282231331
8,0.0
9,0.029151348397135735
10,0.156433567404747
11,0.0
12,0.005733396392315626
13,0.0
14,0.0
15,0.0
16,0.0033923047594726086
17,0.20079445838928223
18,0.0036591298412531614
19,0.0
20,0.0943213626742363
21,0.0
22,0.002500005066394806
23,0.05212308093905449
24,0.0027310687582939863
25,0.0
26,0.11350274085998535
27,0.0
28,0.0
29,0.01600480265915394
30,0.019621768966317177
31,0.0
32,0.04365137591958046
33,0.0
34,0.0
35,0.0
36,0.045271556824445724
37,0.10912193357944489
38,0.0034468562807887793
39,0.0
40,0.0
41,0.09227892011404037
42,0.0
43,0.013107861392199993
44,0.0
45,0.0
46,0.0
47,0.0
48,0.11929120123386383
49,0.08916474878787994
50,0.0
51,0.010249437764286995
52,0.06775124371051788
53,0.0
54,0.0
55,0.010720348916947842
56,0.0012755102943629026
57,0.0
58,0.10418166220188141
59,0.0
60,0.0
61,0.0
62,0.006792172789573669
63,0.10189374536275864
64,0.1062377542257309
65,0.018070785328745842
66,0.06934745609760284
67,0.027080079540610313
68,0.010187187232077122
69,0.11242586374282837
70,0.05238994583487511
71,0.0
72,0.11871357262134552
73,0.0
74,0.05662396922707558
75,0.042152147740125656
76,0.01176392287015915
77,0.01042162161320448
78,0.019535571336746216
79,0.0
80,0.016257787123322487
81,0.0
82,0.05623377487063408
83,0.0
84,0.0
85,0.1313236653804779
86,0.0
87,0.0
88,0.0
89,0.0
90,0.106756791472435
91,0.01589472033083439
92,0.028376027941703796
93,0.001290544169023633
94,0.0037426406051963568
95,0.0
96,0.003269032808020711
97,0.10164377838373184
98,0.0
99,0.0
100,0.0
101,0.05496460571885109
102,0.2245221883058548
103,0.0019542656373232603
104,0.0
105,0.010029475204646587
106,0.023175207898020744
107,0.006142247933894396
108,0.019944388419389725
109,0.03999659791588783
110,0.0
111,0.0
112,0.0
113,0.015788260847330093
114,0.03366673365235329
115,0.0
116,0.0
117,0.013403198681771755
118,0.07181046158075333
119,0.0
120,0.0
121,0.014465668238699436
122,0.0
123,0.0
124,0.11856057494878769
125,0.039931781589984894
126,0.0
127,0.011422966606914997
128,0.05097011849284172
129,0.058784227818250656
130,0.0
131,0.12808622419834137
132,0.0
133,0.002482739742845297
134,0.07284748554229736
135,0.0
136,0.014968454837799072
137,0.2824127972126007
138,0.0
139,0.0
140,0.0032311773393303156
141,0.03771742805838585
142,0.0
143,0.0
144,0.0
145,0.011612923815846443
146,0.0
147,0.0
148,0.010112016461789608
149,0.0
150,0.028684521093964577
151,0.0
152,0.04869452491402626
153,0.0
154,0.0
155,0.0
156,0.03757208213210106
157,0.0
158,0.013159045949578285
159,0.002540821209549904
160,0.0
161,0.06641872227191925
162,0.0
163,0.0
164,0.0
165,0.024919327348470688
166,0.0
167,0.0
168,0.0
169,0.08962978422641754
170,0.048951808363199234
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0012755102943629026
177,0.0
178,0.0
179,0.0
180,0.0
181,0.006472171749919653
182,0.014966415241360664
183,0.0
184,0.06198599934577942
185,0.07613600045442581
186,0.34081774950027466
187,0.0
188,0.0012755102943629026
189,0.0
190,0.021886121481657028
191,0.010242347605526447
192,0.04859903082251549
193,0.0
194,0.0
195,0.0
196,0.01745462231338024
197,0.0
198,0.0
199,0.0
200,0.11317652463912964
201,0.0
202,0.02423698827624321
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.09015680849552155
210,0.008444316685199738
211,0.0
212,0.0
213,0.006974571384489536
214,0.0
215,0.0
216,0.0
217,0.08649207651615143
218,0.0
219,0.0
220,0.004429544787853956
221,0.059057001024484634
222,0.05654112622141838
223,0.025221392512321472
224,0.0222292710095644
225,0.0
226,0.0
227,0.0031760025303810835
228,0.0
229,0.0
230,0.0012755102943629026
231,0.0
232,0.0
233,0.0
234,0.056635379791259766
235,0.0
236,0.03403333202004433
237,0.0
238,0.0
239,0.0
240,0.0213850736618042
241,0.09906326979398727
242,0.0
243,0.01159434299916029
244,0.009768500924110413
245,0.0
246,0.0
247,0.0
248,0.001328671583905816
249,0.016666803508996964
250,0.0
251,0.0
252,0.008430643007159233
253,0.0044403099454939365
254,0.0
255,0.0
256,0.0
257,0.004230055026710033
258,0.0
259,0.0
260,0.047072283923625946
261,0.009837477467954159
262,0.05990099906921387
263,0.015812624245882034
264,0.0
265,0.0
266,0.14587613940238953
267,0.0
268,0.0
269,0.005410629790276289
270,0.0
271,0.016309183090925217
272,0.034118976444005966
273,0.11885280907154083
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.03194872662425041
283,0.0
284,0.05735122039914131
285,0.0
286,0.0
287,0.004869475029408932
288,0.0
289,0.0
290,0.0935388132929802
291,0.06454358994960785
292,0.0
293,0.0
294,0.004404244013130665
295,0.05183354765176773
296,0.0
297,0.13285936415195465
298,0.108199343085289
299,0.0
300,0.0
301,0.2516070306301117
302,0.0
303,0.2729628384113312
304,0.023479480296373367
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.02250618301331997
313,0.07603108882904053
314,0.0
315,0.013566472567617893
316,0.0
317,0.004160879645496607
318,0.020343905314803123
319,0.0
320,0.10190042108297348
321,0.024661904200911522
322,0.0
323,0.0
324,0.011558030731976032
325,0.003302026307210326
326,0.0
327,0.0
328,0.0
329,0.026194658130407333
330,0.012504460290074348
331,0.0
332,0.0
333,0.0
