flt,act_rate
0,0.0007860629374090084
1,0.0
2,0.0
3,0.0
4,0.0178433344584575
5,0.2660754824240765
6,0.0
7,0.0
8,0.0
9,0.08777670138572834
10,0.0
11,0.0
12,0.0
13,0.007822041906044823
14,0.0
15,0.002288177193060948
16,0.0
17,0.003922191726998374
18,0.0
19,0.0
20,0.013201074629489596
21,0.0
22,0.0
23,0.023702684635153053
24,0.0
25,0.0
26,0.0
27,0.0035220831054984447
28,0.13811535531112604
29,0.0013599800320305917
30,0.1742956366413894
31,0.0
32,0.0
33,0.0
34,0.0
35,0.035198052157714856
36,0.34447746228997406
37,0.033444949470794925
38,0.0
39,0.0018901334974240423
40,0.0
41,0.008318704859581345
42,0.014296378688877344
43,0.0
44,0.0
45,0.11836093175120967
46,0.25842065259258656
47,0.16836285654736677
48,0.41124258007611175
49,0.0
50,0.0
51,0.0
52,0.28106474066567533
53,0.015383305385219667
54,0.08249174008992619
55,0.14425942218941742
56,0.0
57,0.020130302914427897
58,0.0
59,0.0
60,0.013693498967919892
61,0.0019460711638922786
62,0.0
63,0.001857533898268352
64,0.0
65,0.005737011749190833
66,0.05257109605607063
67,0.0
68,0.0013285870176558171
69,0.0
70,0.070032541911518
71,0.03276700522508691
72,0.0
73,0.0
74,0.018389823666999684
75,0.2034936923621811
76,0.0
77,0.0
78,0.0
79,0.14533175220879543
80,0.19222772087017537
81,0.0
82,0.1805568809956574
83,0.0014155634283330434
84,0.35077408028354157
85,0.0
86,0.5685297591484937
87,0.042233393325262415
88,0.060845226296153694
89,0.09358431463041232
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0028336786349683596
95,0.003944085020597156
96,0.06361135397581706
97,0.02861681273812465
98,0.2656106845581612
99,0.11632261302685877
100,0.019891386213948734
101,0.0
102,0.011348956516210052
103,0.09102432655827125
104,0.0007860629374090084
105,0.012529237203650265
106,0.06619557648048965
107,0.0
108,0.0
109,0.0
110,0.005798939149883656
111,0.004871476787362406
112,0.094511164589099
113,0.012257621467310312
114,0.04448357278311786
115,0.04338527730031323
116,0.0
117,0.09545007207333091
118,0.2453281450526384
119,0.10151528291822019
120,0.0007860629374090084
121,0.0016274662036191163
122,0.004122246611697574
123,0.006950544759555125
124,0.3796030820541336
125,0.8484903316827839
126,0.0023203470477263493
127,0.0
128,0.002898889025289838
129,0.07492433420603004
130,0.006006303565075117
131,0.0
132,0.8945844978533748
133,0.13601614286865596
134,0.0015235736436284729
135,0.0009398168350523526
136,0.0
137,0.0
138,0.0
139,0.24395713185096113
140,0.012245411271268354
141,0.0
142,0.0007860629374090084
143,0.0
144,0.001791632042605069
145,0.0
146,0.04256014492098822
147,0.017164191806745176
148,0.0
149,0.0018968716614520852
150,0.0011890828446637707
151,0.00922828009416955
152,0.0
153,0.018715456061715725
154,0.0
155,0.0
156,0.03217241218319564
157,0.0011132545369676938
158,0.0010435849198024865
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.002471055212006379
167,0.0
168,0.003988073350951095
169,0.0
170,0.7373099181146167
171,0.0
172,0.0
173,0.0
174,0.0022081678086695315
175,0.20934624812782351
176,0.4544321039542733
177,1.0
178,0.00616939525806631
179,0.0
180,0.0007860629374090084
181,0.0
182,0.0018305984606332534
183,0.06927918532782254
184,0.0
185,0.07387008588337601
186,0.010515369864642016
187,0.04266795095384302
188,0.0
189,0.03639032379258896
190,0.001465673644723109
191,0.0
192,0.006361250417008557
193,0.022274046930203587
194,0.0
195,0.0
196,0.0
197,0.006522685692505292
198,0.47373182197163627
199,0.07093788943603546
200,0.008971199048276458
201,0.004279606273671044
202,0.013865192438107701
203,0.0
204,0.0
205,0.015198935672210447
206,0.0016088841666488513
207,0.0
208,0.17251262890348845
209,0.020867237662589258
210,0.0
211,0.0
212,0.0
213,0.0046790571493467705
214,0.0032898810371286566
215,0.0
216,0.0
217,0.003302411783818797
218,0.14292086237332802
219,0.0
220,0.0
221,0.0
222,0.0
223,0.030054757603881505
224,0.0
225,0.009085039009447002
226,0.003820429666570941
227,0.031079364892202966
228,0.0
229,0.011501987453047278
230,0.009073908985866781
231,0.0
232,0.0
233,0.0010848420409743187
234,0.0
235,0.29397571494973745
236,0.04097902497467093
237,0.005712458774833452
238,0.015859826738225006
239,0.0
240,0.0
241,0.014955999031283888
242,0.0
243,0.02617093495724418
244,0.010973893317511803
245,0.7381887859171922
246,0.08284147261305257
247,0.002370036128864662
248,0.04531179530512831
249,0.0
250,0.0
251,0.20138440596272464
252,0.013945780650303401
253,0.0
254,0.0
255,0.0
