x,y,0,1,2,3,4,5,6,7,8,9
0,0,77,76,62,63,92,78,91,75,61,93
0,1,77,76,62,63,92,78,91,75,61,64
0,2,76,77,62,63,92,75,91,61,78,48
0,3,76,77,62,92,63,91,75,61,78,93
0,4,76,77,92,62,91,75,63,61,93,78
0,5,76,92,77,91,75,62,93,61,63,107
0,6,76,92,91,77,75,62,107,93,106,90
0,7,76,92,91,77,75,107,62,106,93,90
0,8,76,92,91,77,75,62,107,93,106,90
0,9,76,77,92,62,91,63,75,93,78,61
0,10,77,76,63,62,78,92,91,64,93,75
0,11,77,63,76,62,78,92,64,49,48,91
0,12,77,76,63,62,92,78,91,93,64,48
0,13,92,76,77,91,93,62,107,78,63,75
0,14,91,92,107,106,123,76,108,124,105,122
0,15,91,107,92,106,123,124,122,108,105,76
0,16,107,91,123,92,106,124,122,108,105,90
0,17,107,123,91,92,106,124,122,108,105,90
0,18,123,107,91,92,106,124,122,108,105,125
0,19,123,107,91,92,106,124,122,108,105,93
0,20,123,107,92,91,124,106,122,108,105,93
0,21,123,92,91,107,124,106,122,108,76,93
0,22,123,92,91,107,124,106,122,108,76,93
0,23,92,91,123,107,106,124,76,122,108,93
0,24,92,91,107,76,123,93,77,106,108,124
0,25,92,91,76,77,107,93,123,106,108,75
0,26,92,91,76,77,93,107,75,106,108,123
0,27,92,76,91,77,93,107,75,106,62,108
0,28,92,76,91,77,93,75,107,78,106,62
0,29,92,77,76,91,93,78,75,107,63,62
0,30,77,92,76,91,78,93,63,75,107,62
0,31,77,92,76,91,78,93,75,63,62,107
0,32,77,76,92,91,78,93,75,63,62,106
0,33,77,76,92,91,78,93,75,63,62,106
0,34,76,77,91,92,75,78,62,63,93,106
0,35,77,76,92,91,78,93,63,75,62,64
0,36,77,92,91,76,78,93,63,75,106,62
0,37,92,91,77,76,93,78,106,107,75,105
0,38,91,92,76,77,106,93,75,107,78,105
0,39,91,92,76,77,106,93,107,105,75,90
0,40,91,92,76,106,107,93,77,105,75,108
0,41,92,93,91,77,107,106,78,76,94,105
0,42,92,91,93,77,106,107,78,76,94,105
0,43,92,91,106,93,107,105,77,76,78,108
0,44,91,92,106,107,105,76,93,77,122,108
0,45,91,92,106,107,105,76,122,93,123,90
0,46,91,92,106,107,105,76,90,123,108,93
0,47,91,92,106,107,105,76,93,90,77,108
0,48,91,92,106,107,105,93,76,77,90,108
0,49,91,106,92,107,105,93,90,76,108,122
0,50,91,106,107,92,105,90,122,93,108,123
0,51,106,107,91,105,92,108,90,123,122,93
0,52,106,107,91,105,92,123,108,122,90,93
0,53,106,107,91,105,92,123,122,108,90,104
0,54,106,107,91,105,123,92,122,108,124,90
0,55,106,107,91,123,105,92,122,124,108,104
1,0,76,77,62,63,92,91,75,61,78,93
1,1,76,77,62,63,92,75,78,61,91,48
1,2,76,62,77,63,75,92,61,91,78,48
1,3,76,62,77,63,75,61,92,91,78,48
1,4,76,62,77,63,92,75,61,91,78,48
1,5,76,77,62,92,91,63,75,61,78,93
1,6,76,92,91,77,75,62,61,93,107,90
1,7,76,91,92,75,77,62,107,106,90,61
1,8,76,91,92,77,75,62,107,106,93,90
1,9,76,77,92,62,91,75,63,93,61,78
1,10,77,76,63,62,78,92,91,75,64,93
1,11,77,63,76,62,78,92,64,91,49,48
1,12,77,76,63,62,92,78,93,91,64,48
1,13,92,76,91,77,93,107,75,108,106,78
1,14,91,107,92,106,123,76,124,105,90,108
1,15,91,107,106,123,92,124,122,105,108,90
1,16,107,91,123,106,92,124,122,105,108,90
1,17,107,123,106,91,124,92,122,105,108,90
1,18,123,107,106,91,124,92,122,105,108,90
1,19,123,107,106,91,124,92,122,105,108,90
1,20,123,107,91,106,92,122,124,105,108,90
1,21,123,91,107,92,106,124,122,108,105,76
1,22,123,91,107,92,106,124,122,108,76,105
1,23,91,92,123,107,106,124,76,122,108,105
1,24,91,92,107,123,106,76,77,124,93,108
1,25,91,92,76,107,106,77,123,75,93,108
1,26,91,92,76,107,77,106,75,93,123,90
1,27,91,92,76,77,107,106,75,93,90,105
1,28,92,91,76,77,107,106,93,75,90,105
1,29,92,76,77,91,93,78,75,107,106,62
1,30,77,92,76,91,78,93,75,63,107,106
1,31,77,76,92,91,78,93,75,63,62,107
1,32,77,76,92,91,93,78,75,63,62,106
1,33,77,92,76,91,93,78,75,63,62,106
1,34,76,77,92,91,93,78,75,62,63,106
1,35,92,77,76,91,78,93,75,106,62,63
1,36,92,91,77,76,93,78,106,107,75,105
1,37,92,91,77,106,76,93,78,107,105,75
1,38,92,91,106,93,107,77,76,105,78,108
1,39,92,91,107,93,106,77,76,105,108,122
1,40,92,91,107,106,93,105,108,76,77,104
1,41,92,93,91,107,106,94,108,105,77,78
1,42,92,93,91,107,106,94,108,105,77,78
1,43,92,107,106,91,93,108,105,94,77,109
1,44,107,106,92,91,105,93,108,123,122,124
1,45,107,106,91,105,92,123,122,108,124,104
1,46,106,107,91,105,92,123,122,108,104,90
1,47,106,91,107,92,105,123,90,122,108,76
1,48,106,91,107,92,105,90,122,123,93,76
1,49,106,91,107,105,92,122,90,123,93,104
1,50,106,91,105,107,92,122,90,123,104,108
1,51,106,107,91,105,92,122,123,90,108,104
1,52,106,107,91,105,92,122,123,90,108,104
1,53,106,107,105,91,92,122,123,90,108,104
1,54,106,107,105,91,123,122,92,124,108,90
1,55,106,107,123,91,122,105,92,124,121,108
2,0,76,77,62,63,92,91,75,61,78,93
2,1,76,77,62,63,92,75,91,61,78,93
2,2,76,77,62,63,75,92,61,91,78,48
2,3,62,77,76,63,61,75,78,92,91,48
2,4,62,63,77,76,61,48,78,64,75,92
2,5,62,77,63,76,61,78,48,75,92,64
2,6,76,77,62,92,91,75,63,61,78,93
2,7,76,91,92,75,77,62,107,106,90,61
2,8,76,91,92,75,77,107,62,106,90,93
2,9,76,77,92,91,62,75,93,61,107,63
2,10,77,76,62,63,92,91,78,75,93,61
2,11,77,76,63,62,78,92,93,91,64,75
2,12,77,76,92,62,91,63,93,78,75,107
2,13,91,92,76,107,106,77,108,123,93,75
2,14,91,107,106,92,123,124,105,108,76,122
2,15,107,91,106,123,92,124,122,105,108,90
2,16,107,91,106,123,92,124,108,122,105,90
2,17,107,106,91,123,124,92,122,105,108,90
2,18,123,107,106,91,124,92,122,105,108,90
2,19,123,107,106,91,122,124,92,105,108,90
2,20,123,107,91,106,92,122,124,105,108,90
2,21,123,107,91,106,92,124,122,105,108,90
2,22,123,91,107,92,106,124,122,108,76,105
2,23,91,92,107,123,106,124,76,108,122,105
2,24,91,92,107,106,123,76,124,108,77,105
2,25,91,92,107,76,106,123,108,77,90,124
2,26,91,92,76,107,106,77,123,75,90,108
2,27,91,92,76,107,106,77,75,90,93,123
2,28,92,91,76,77,107,106,93,75,90,105
2,29,92,76,91,77,93,75,78,107,106,62
2,30,77,92,76,91,93,78,75,107,63,106
2,31,77,92,76,91,93,78,75,63,107,106
2,32,77,92,76,91,93,78,75,63,107,106
2,33,77,92,76,91,93,78,75,63,107,106
2,34,76,77,92,91,78,75,93,62,63,106
2,35,92,76,77,91,78,93,106,75,62,63
2,36,92,91,77,106,76,93,107,78,105,90
2,37,92,91,106,107,93,77,105,76,78,90
2,38,92,106,91,107,93,105,77,122,76,90
2,39,92,91,106,107,93,105,108,122,77,123
2,40,106,91,92,107,105,93,108,104,122,123
2,41,92,107,106,91,93,105,108,109,94,104
2,42,92,107,91,106,93,108,105,94,109,123
2,43,107,92,106,93,91,108,105,94,109,123
2,44,107,106,92,91,105,108,93,123,109,124
2,45,106,107,105,91,92,123,108,122,124,93
2,46,106,107,105,91,122,123,92,104,90,108
2,47,106,107,91,105,92,123,122,90,108,124
2,48,106,91,107,105,92,90,123,122,108,93
2,49,106,91,107,105,92,90,122,123,108,104
2,50,106,105,107,91,92,122,90,123,104,108
2,51,106,107,91,105,92,122,123,90,108,104
2,52,106,107,105,91,92,122,123,90,108,104
2,53,106,107,91,105,122,123,92,90,108,124
2,54,106,107,105,91,123,122,92,124,108,104
2,55,106,123,107,105,122,91,92,124,104,121
3,0,76,77,62,63,92,91,75,61,78,93
3,1,76,77,62,63,75,92,91,61,78,48
3,2,76,77,62,63,75,92,61,91,78,48
3,3,62,77,76,63,78,75,61,92,91,64
3,4,62,63,77,76,78,64,48,61,75,49
3,5,62,63,77,76,48,78,64,61,49,75
3,6,62,77,76,63,92,61,78,75,91,48
3,7,76,77,62,92,91,75,63,61,78,93
3,8,76,92,77,91,75,62,93,61,107,63
3,9,76,92,77,91,75,62,93,107,61,63
