flt,act_rate
0,0.002925103297457099
1,0.01464366726577282
2,0.0
3,0.019724801182746887
4,0.0005458599771372974
5,0.03632459044456482
6,0.0035659153945744038
7,0.0005180179723538458
8,0.0
9,0.0040978845208883286
10,0.0063876924104988575
11,0.0
12,0.0006569646648131311
13,0.004270629957318306
14,0.0
15,0.001293226145207882
16,0.0
17,0.0
18,0.00031887757359072566
19,0.0
20,0.055636610835790634
21,0.0014206500491127372
22,0.00031887757359072566
23,0.005810394883155823
24,0.00031887757359072566
25,0.0
26,0.0
27,0.012904672883450985
28,0.009581252001225948
29,0.0008371103904210031
30,0.0045661842450499535
31,0.0033746729604899883
32,0.0
33,0.0
34,0.0010445351945236325
35,0.0006777616799809039
36,0.027159303426742554
37,0.0004878053441643715
38,0.004029032774269581
39,0.0016123676905408502
40,0.0
41,0.0
42,0.0
43,0.008081966079771519
44,0.0
45,0.00706134457141161
46,0.040351126343011856
47,0.03286420553922653
48,0.15694689750671387
49,0.0
50,0.0004178168310318142
51,0.015280084684491158
52,0.0
53,0.0005109640187583864
54,0.0014444658299908042
55,0.06680160760879517
56,0.0018782259430736303
57,0.0
58,0.0
59,0.0006215905887074769
60,0.0007331239758059382
61,0.0013061562785878778
62,0.0
63,0.0005197128048166633
64,0.0
65,0.020009342581033707
66,0.015790481120347977
67,0.0007019690237939358
68,0.0
69,0.0005586837651208043
70,0.00033294191234745085
71,0.00031887757359072566
72,0.0013615168863907456
73,0.019615862518548965
74,0.0027217029128223658
75,0.001104908180423081
76,0.0
77,0.0
78,0.0003981100453529507
79,0.06551795452833176
80,0.0479268841445446
81,0.0
82,0.00036907760659232736
83,0.005192573647946119
84,0.2830806374549866
85,0.0012116514844819903
86,0.1499396413564682
87,0.0014848894206807017
88,0.006319734733551741
89,0.0
90,0.0
91,0.0012242936063557863
92,0.0019434556597843766
93,0.0007157974760048091
94,0.0027228184044361115
95,0.0
96,0.1068316325545311
97,0.011307239532470703
98,0.011164802126586437
99,0.29805952310562134
100,0.0
101,0.00031887757359072566
102,0.02839740179479122
103,0.0028515662997961044
104,0.0
105,0.03415659815073013
106,0.0
107,0.0013845154317095876
108,0.0017121633281931281
109,0.0
110,0.01838640309870243
111,0.0
112,0.04285082593560219
113,0.017232421785593033
114,0.005455550272017717
115,0.005139533895999193
116,0.002111015608534217
117,0.006424364633858204
118,0.22476646304130554
119,0.004610278643667698
120,0.0
121,0.00850260816514492
122,0.0006346652517095208
123,0.0013594835763797164
124,0.06552456319332123
125,0.05764537304639816
126,0.00371068948879838
127,0.0
128,0.0006686332053504884
129,0.04324809089303017
130,0.0008823933894746006
131,0.00031887757359072566
132,0.12253816425800323
133,0.02671429142355919
134,0.00799751840531826
135,0.0004682432336267084
136,0.0
137,0.0
138,0.0
139,0.07047218829393387
140,0.0005464195273816586
141,0.0007382796029560268
142,0.008935617282986641
143,0.00031887757359072566
144,0.003125040326267481
145,0.0
146,0.0655369833111763
147,0.0
148,0.0
149,0.0017266931245103478
150,0.005301548633724451
151,0.0
152,0.0
153,0.01522749848663807
154,0.0
155,0.001512794871814549
156,0.004358786158263683
157,0.01073911041021347
158,0.0
159,0.0004387522640172392
160,0.0
161,0.0
162,0.0
163,0.0006277108332142234
164,0.00842005293816328
165,0.0
166,0.0018117909785360098
167,0.01005418598651886
168,0.0
169,0.0
170,0.2675621211528778
171,0.0
172,0.000816470303107053
173,0.0020778977777808905
174,0.024200746789574623
175,0.08156748861074448
176,0.03244024142622948
177,0.19243495166301727
178,0.01547547709196806
179,0.0005335364257916808
180,0.0
181,0.0
182,0.0007941211806610227
183,0.0
184,0.0
185,0.11231209337711334
186,0.03187837079167366
187,0.00044616873492486775
188,0.0
189,0.015382583253085613
190,0.043827302753925323
191,0.002762397052720189
192,0.004152023699134588
193,0.0054023610427975655
194,0.00479597644880414
195,0.0
196,0.001418899861164391
197,0.0010114057222381234
198,0.35946792364120483
199,0.0
200,0.011154106818139553
201,0.005483977030962706
202,0.10285336524248123
203,0.0
204,0.0037689825985580683
205,0.03702319413423538
206,0.054266367107629776
207,0.00031887757359072566
208,0.0010283299488946795
209,0.0008606409537605941
210,0.00031887757359072566
211,0.00031887757359072566
212,0.0
213,0.0
214,0.0011162966256961226
215,0.00031887757359072566
216,0.0
217,0.016350163146853447
218,0.0
219,0.0008455184288322926
220,0.0
221,0.0
222,0.025726526975631714
223,0.0009516706340946257
224,0.0015064470935612917
225,0.026834947988390923
226,0.015100606717169285
227,0.003787545021623373
228,0.0007326980121433735
229,0.0
230,0.004559683613479137
231,0.00031887757359072566
232,0.0006128299282863736
233,0.00031887757359072566
234,0.0
235,0.0013364801416173577
236,0.00031887757359072566
237,0.06616361439228058
238,0.015267145819962025
239,0.0
240,0.0017717262962833047
241,0.18360958993434906
242,0.0008941209525801241
243,0.01677502691745758
244,0.0009926875354722142
245,0.08808379620313644
246,0.09583816677331924
247,0.0
248,0.00031887757359072566
249,0.0006036398699507117
250,0.001201150706037879
251,0.05598640814423561
252,0.00593032781034708
253,0.007728219963610172
254,0.0
255,0.0013234511716291308
