flt,act_rate
0,0.006047084927558899
1,0.0
2,0.03511792793869972
3,0.0
4,0.022968774661421776
5,0.0017457326175644994
6,0.08388173580169678
7,0.12854741513729095
8,0.05482994392514229
9,0.020049333572387695
10,0.15764550864696503
11,0.025220198556780815
12,0.0
13,0.015165173448622227
14,0.0
15,0.002963256323710084
16,0.010333426296710968
17,0.02682306431233883
18,0.10587673634290695
19,0.08690296113491058
20,0.07449847459793091
21,0.03725805878639221
22,0.0
23,0.17463313043117523
24,0.027219140902161598
25,0.01710135117173195
26,0.0
27,0.0
28,0.019275447353720665
29,0.004926267545670271
30,0.0
31,0.017669666558504105
32,0.003909619990736246
33,0.11001399904489517
34,0.013627735897898674
35,0.04234104976058006
36,0.005789461079984903
37,0.0
38,0.0
39,0.0
40,0.005315898451954126
41,0.02059253863990307
42,0.0050892005674541
43,0.03723655268549919
44,0.030164435505867004
45,0.02014896832406521
46,0.0
47,0.015509523451328278
48,0.023465832695364952
49,0.008053655736148357
50,0.010672171600162983
51,0.009156874381005764
52,0.07160993665456772
53,0.012220092117786407
54,0.009676559828221798
55,0.005422207061201334
56,0.006537289824336767
57,0.006001275964081287
58,0.040045130997896194
59,0.0
60,0.027649609372019768
61,0.011295965872704983
62,0.025798333808779716
63,0.02330983802676201
64,0.0
65,0.09318949282169342
66,0.009176881052553654
67,0.04931129142642021
68,0.011853085830807686
69,0.011389004066586494
70,0.0026252276729792356
71,0.02399348095059395
72,0.0
73,0.061212632805109024
74,0.06524805724620819
75,0.02211783453822136
76,0.05999698489904404
77,0.01834588125348091
78,0.02805907465517521
79,0.06969514489173889
80,0.0
81,0.0
82,0.060636479407548904
83,0.005112683866173029
84,0.0
85,0.014200231991708279
86,0.01006187405437231
87,0.006413356866687536
88,0.02570958063006401
89,0.0
90,0.04333335533738136
91,0.0
92,0.12822958827018738
93,0.0
94,0.0
95,0.02582399547100067
96,0.0050235954113304615
97,0.0
98,0.07644852250814438
99,0.022647736594080925
100,0.017664816230535507
101,0.11848881095647812
102,0.010908582247793674
103,0.020264729857444763
104,0.0
105,0.1995510756969452
106,0.02055809460580349
107,0.020617257803678513
108,0.014907547272741795
109,0.0
110,0.09698434919118881
111,0.02120441198348999
112,0.00844928715378046
113,0.0039522056467831135
114,0.007208661176264286
115,0.0
116,0.04964836314320564
117,0.0
118,0.018084783107042313
119,0.013208049349486828
120,0.04586266353726387
121,0.0
122,0.04358050227165222
123,0.012961873784661293
124,0.017678508535027504
125,0.20810817182064056
126,0.01974709890782833
127,0.06956032663583755
128,0.013467802666127682
129,0.04779018834233284
130,0.06741487234830856
131,0.010747687891125679
132,0.0395745225250721
133,0.009396610781550407
134,0.0
135,0.06388413161039352
136,0.027378486469388008
137,0.0660843625664711
138,0.00844837911427021
139,0.01752575859427452
140,0.21493616700172424
141,0.0
142,0.0
143,0.014801209792494774
144,0.02747916802763939
145,0.0805242583155632
146,0.003804354229941964
147,0.012859942391514778
148,0.009346462786197662
149,0.0
150,0.014506964012980461
151,0.015218055807054043
152,0.0
153,0.0
154,0.0038896207697689533
155,0.0016245482256636024
156,0.037302009761333466
157,0.012284763157367706
158,0.00235711014829576
159,0.004639023449271917
160,0.011337535455822945
161,0.0
162,0.019002439454197884
163,0.0
164,0.04854675754904747
165,0.0
166,0.03243034705519676
167,0.019490880891680717
168,0.035439323633909225
169,0.01854328252375126
170,0.025612905621528625
171,0.014657110907137394
172,0.022148961201310158
173,0.028317926451563835
174,0.026740899309515953
175,0.01765107735991478
176,0.07291360199451447
177,0.028218943625688553
178,0.13527116179466248
179,0.016275689005851746
180,0.019775759428739548
181,0.03986119478940964
182,0.04338428005576134
183,0.02672674134373665
184,0.05090900883078575
185,0.06857959181070328
186,0.18921634554862976
187,0.0
188,0.10933853685855865
189,0.0
190,0.006181393284350634
191,0.0
192,0.13021251559257507
193,0.01452753134071827
194,0.025077015161514282
195,0.0
196,0.0
197,0.0
198,0.017885461449623108
199,0.0030657188035547733
200,0.0
201,0.0
202,0.00974686723202467
203,0.016137681901454926
204,0.05215867608785629
205,0.0
206,0.013461388647556305
207,0.0
208,0.014140247367322445
209,0.0
210,0.04210050031542778
211,0.0
212,0.0
213,0.026399368420243263
214,0.0
215,0.024090290069580078
216,0.02412792667746544
217,0.006593544036149979
218,0.0012755102943629026
219,0.027303529903292656
220,0.06074714660644531
221,0.007671902421861887
222,0.02243763580918312
223,0.04678261652588844
224,0.038621749728918076
225,0.01426678616553545
226,0.014947855845093727
227,0.0
228,0.013080052100121975
229,0.00802447460591793
230,0.0022150217555463314
231,0.0
232,0.2090124636888504
233,0.010211569257080555
234,0.06639231741428375
235,0.1316891461610794
236,0.0
237,0.0
238,0.17681409418582916
239,0.01080187875777483
240,0.020231472328305244
241,0.06141920015215874
242,0.008218272589147091
243,0.005178867373615503
244,0.08115033060312271
245,0.02305920422077179
246,0.0
247,0.03233037516474724
248,0.06326714903116226
249,0.08313395082950592
250,0.0
251,0.017661944031715393
252,0.07584412395954132
253,0.0
254,0.038261305540800095
255,0.0
256,0.024743350222706795
257,0.0020712935365736485
258,0.23558244109153748
259,0.0
260,0.0
261,0.0
262,0.013291480951011181
263,0.03295331075787544
264,0.021451739594340324
265,0.0
266,0.03637702018022537
267,0.0
268,0.015974488109350204
269,0.018060598522424698
270,0.01283450610935688
271,0.0
272,0.0
273,0.026142951101064682
274,0.025241348892450333
275,0.009634027257561684
276,0.0
277,0.0
278,0.03850379213690758
279,0.0
280,0.0
281,0.003507985034957528
282,0.024141434580087662
283,0.014597935602068901
284,0.02674543485045433
285,0.045119788497686386
286,0.030164387077093124
287,0.024185393005609512
288,0.016640545800328255
289,0.0
290,0.0
291,0.0
292,0.0
293,0.035828739404678345
294,0.0
295,0.07044147700071335
296,0.023926835507154465
297,0.0
298,0.0
299,0.023727716878056526
300,0.02250760793685913
301,0.0
302,0.06829048693180084
303,0.029340727254748344
304,0.0088331438601017
305,0.016442950814962387
306,0.011650068685412407
307,0.008946015499532223
308,0.026636064052581787
309,0.13484424352645874
310,0.03579098358750343
311,0.009494641795754433
312,0.009229496121406555
313,0.11576597392559052
314,0.10421972721815109
315,0.0
316,0.0
317,0.02414834499359131
318,0.05625200644135475
319,0.0
320,0.0
321,0.03367171809077263
322,0.06374535709619522
323,0.04975029453635216
324,0.016482768580317497
325,0.0
326,0.035122353583574295
327,0.0
328,0.0
329,0.0
